#,,,,,,,
#,,,,,,,
# US Geological Survey,,,,,,,
# retrieved: 2022-06-29 16:02:46 EDT      (caww01),,,,,,,
#,,,,,,,
# This file contains USGS Surface-Water Monthly Statistics,,,,,,,
#,,,,,,,
# Note:The statistics generated from  this site are based on approved daily-mean data and may not match those published by the USGS in official publications.,,,,,,,
# The user is responsible for assessment and use of statistics from this site.,,,,,,,
# For more details on why the statistics may not match,,,,,,,
#,,,,,,,
# ** No Incomplete data have been used for statistical calculation,,,,,,,
#,,,,,,,
# This file includes the following columns:,,,,,,,
#,,,,,,,
#,,,,,,,
# agency_cd    agency code,,,,,,,
# site_no USGS site number,,,,,,,
# parameter_cd,,,,,,,
# ts_id,,,,,,,
# year_nu Calendar year for value,,,,,,,
# month_nu     Month for value,,,,,,,
# mean_va monthly-mean value.,,,,,,,
#         if there is not complete record,,,,,,,
#         for a month this field is blank,,,,,,,
#,,,,,,,
#,,,,,,,
# Sites in this file include:,,,,,,,
# USGS 09163500 COLORADO RIVER NEAR COLORADO-UTAH STATE LINE,,,,,,,
# ,,,,,,,
# Explanation of Parameter Code and ts_id used in the Statistics Data ,,,,,,,
# parameter_cd,Parameter Name,,,,,ts_id,Location Name
# 00060,,Discharge,,,,,
#,,,,,,,
#,,,,,,,
agency_cd,site_no,parameter_cd,ts_id,year_nu,month_nu,mean_va,
5s,15s,5s,3n,4s,2s,12n,
USGS,9163500,60,19083,2011,7,22010,
USGS,9163500,60,19083,2011,8,6040,
USGS,9163500,60,19083,2011,9,5040,
USGS,9163500,60,19083,2011,10,4867,
USGS,9163500,60,19083,2011,11,3942,
USGS,9163500,60,19083,2011,12,3893,
USGS,9163500,60,19083,2012,1,3099,
USGS,9163500,60,19083,2012,2,2672,
USGS,9163500,60,19083,2012,3,3347,
USGS,9163500,60,19083,2012,4,3559,
USGS,9163500,60,19083,2012,5,3836,
USGS,9163500,60,19083,2012,6,2836,
USGS,9163500,60,19083,2012,7,2650,
USGS,9163500,60,19083,2012,8,2573,
USGS,9163500,60,19083,2012,9,2637,
USGS,9163500,60,19083,2012,10,2590,
USGS,9163500,60,19083,2012,11,2544,
USGS,9163500,60,19083,2012,12,2225,
USGS,9163500,60,19083,2013,1,2066,
USGS,9163500,60,19083,2013,2,2179,
USGS,9163500,60,19083,2013,3,2236,
USGS,9163500,60,19083,2013,4,2142,
USGS,9163500,60,19083,2013,5,6959,
USGS,9163500,60,19083,2013,6,6558,
USGS,9163500,60,19083,2013,7,2999,
USGS,9163500,60,19083,2013,8,3118,
USGS,9163500,60,19083,2013,9,4312,
USGS,9163500,60,19083,2013,10,4125,
USGS,9163500,60,19083,2013,11,3428,
USGS,9163500,60,19083,2013,12,2557,
USGS,9163500,60,19083,2014,1,2788,
USGS,9163500,60,19083,2014,2,3091,
USGS,9163500,60,19083,2014,3,3583,
USGS,9163500,60,19083,2014,4,7347,
USGS,9163500,60,19083,2014,5,14850,
USGS,9163500,60,19083,2014,6,25090,
USGS,9163500,60,19083,2014,7,7628,
USGS,9163500,60,19083,2014,8,5003,
USGS,9163500,60,19083,2014,9,4822,
USGS,9163500,60,19083,2014,10,5263,
USGS,9163500,60,19083,2014,11,3760,
USGS,9163500,60,19083,2014,12,3725,
USGS,9163500,60,19083,2015,1,3385,
USGS,9163500,60,19083,2015,2,3060,
USGS,9163500,60,19083,2015,3,3404,
USGS,9163500,60,19083,2015,4,3628,
USGS,9163500,60,19083,2015,5,10660,
USGS,9163500,60,19083,2015,6,23910,
USGS,9163500,60,19083,2015,7,9179,
USGS,9163500,60,19083,2015,8,3655,
USGS,9163500,60,19083,2015,9,4334,
USGS,9163500,60,19083,2015,10,4338,
USGS,9163500,60,19083,2015,11,3910,
USGS,9163500,60,19083,2015,12,3286,
USGS,9163500,60,19083,2016,1,3367,
USGS,9163500,60,19083,2016,2,3535,
USGS,9163500,60,19083,2016,3,3340,
USGS,9163500,60,19083,2016,4,5094,
USGS,9163500,60,19083,2016,5,14300,
USGS,9163500,60,19083,2016,6,17510,
USGS,9163500,60,19083,2016,7,5639,
USGS,9163500,60,19083,2016,8,3918,
USGS,9163500,60,19083,2016,9,4053,
USGS,9163500,60,19083,2016,10,4234,
USGS,9163500,60,19083,2016,11,3381,
USGS,9163500,60,19083,2016,12,2978,
USGS,9163500,60,19083,2017,1,3006,
USGS,9163500,60,19083,2017,2,3627,
USGS,9163500,60,19083,2017,3,4733,
USGS,9163500,60,19083,2017,4,5907,
USGS,9163500,60,19083,2017,5,13210,
USGS,9163500,60,19083,2017,6,18130,
USGS,9163500,60,19083,2017,7,5997,
USGS,9163500,60,19083,2017,8,4415,
USGS,9163500,60,19083,2017,9,4212,
USGS,9163500,60,19083,2017,10,4907,
USGS,9163500,60,19083,2017,11,3657,
USGS,9163500,60,19083,2017,12,3795,
USGS,9163500,60,19083,2018,1,3225,
USGS,9163500,60,19083,2018,2,2716,
USGS,9163500,60,19083,2018,3,2858,
USGS,9163500,60,19083,2018,4,2753,
USGS,9163500,60,19083,2018,5,6212,
USGS,9163500,60,19083,2018,6,4354,
USGS,9163500,60,19083,2018,7,2361,
USGS,9163500,60,19083,2018,8,2609,
USGS,9163500,60,19083,2018,9,2256,
USGS,9163500,60,19083,2018,10,3034,
USGS,9163500,60,19083,2018,11,2511,
USGS,9163500,60,19083,2018,12,2169,
USGS,9163500,60,19083,2019,1,2073,
USGS,9163500,60,19083,2019,2,2271,
USGS,9163500,60,19083,2019,3,2936,
USGS,9163500,60,19083,2019,4,5861,
USGS,9163500,60,19083,2019,5,13040,
USGS,9163500,60,19083,2019,6,27200,
USGS,9163500,60,19083,2019,7,17350,
USGS,9163500,60,19083,2019,8,5873,
USGS,9163500,60,19083,2019,9,3908,
USGS,9163500,60,19083,2019,10,4254,
