1974,9010500,1297,1020,636,551,443,524,1650,15945,20535,4967,1987,1093,50648
1975,9010500,1029,821,523,438,365,397,692,6881,17126,12615,2337,1144,44368
1976,9010500,865,664,499,381,295,304,1159,7359,11653,4578,1666,1246,30669
1977,9010500,1218,633,342,252,216,281,2086,5986,8595,2162,2019,1178,24968
1978,9010500,1468,1097,516,283,255,415,2420,10277,31044,11951,2198,1367,63291
1979,9010500,889,467,428,413,322,378,1081,11510,24865,8985,3249,1230,53817
1980,9010500,835,581,553,436,351,402,1075,9150,24697,6714,1496,848,47138
1981,9010500,902,586,465,312,220,313,1632,4358,8033,3063,1172,1035,22091
1982,9010500,1260,772,617,504,389,376,986,5498,16223,10086,2563,2825,42099
1983,9010500,2602,1601,992,698,477,489,610,6676,30072,26156,6407,2227,79007
1984,9010500,1777,1190,938,738,607,386,621,18560,30488,13631,4620,3600,77156
1985,9010500,3305,1676,1063,785,581,676,2828,13371,19000,4546,1460,1067,50358
1986,9010500,1720,1073,706,598,478,661,2180,13690,29338,11239,2368,2104,66155
1987,9010500,1910,1349,1063,752,555,631,2747,9346,8255,2343,1006,831,30788
1988,9010500,760,731,388,411,392,413,1674,10197,19990,3787,1028,1014,40785
1989,9010500,728,608,480,380,283,425,2017,6950,8787,2648,1384,990,25680
1990,9010500,758,567,522,511,375,390,1734,6548,17028,3747,1152,922,34254
1991,9010500,1131,690,299,330,340,437,542,9287,15963,3941,1593,1831,36384
1992,9010500,936,849,621,482,404,370,1822,10993,9120,3481,1569,1154,31801
1993,9010500,849,714,541,425,379,426,779,12474,22485,8501,2011,1581,51165
1994,9010500,1450,861,672,596,484,530,3104,13073,11223,2180,1254,1222,36649
1995,9010500,1004,673,468,455,466,547,779,4038,33253,24595,3033,1728,71039
1996,9010500,1843,1347,698,540,499,669,1706,20216,24782,6012,1432,1567,61311
1997,9010500,2025,1256,817,690,450,544,1014,15791,35443,6831,5978,4647,75486
1998,9010500,2565,1859,1242,700,454,708,1430,9670,12581,6528,2507,1644,41888
1999,9010500,2224,1228,642,572,524,742,1753,9041,18466,6972,2813,1982,46959
2000,9010500,841,434,454,520,531,680,2529,19411,12692,3021,1555,1502,44170
2001,9010500,1277,793,704,637,442,493,1488,12984,8902,2186,1271,1172,32349
2002,9010500,1029,760,633,600,431,447,1767,4624,5540,1498,1014,752,19095
2003,9010500,759,366,266,215,204,240,1373,12484,27797,12068,2184,1507,59463
2004,9010500,990,851,902,922,530,1049,2446,6911,6911,4328,2358,1386,29584
2005,9010500,2711,1539,1119,970,657,845,2176,11096,19916,5407,1662,848,48946
2006,9010500,1043,847,738,738,629,813,3350,12895,9695,2473,1051,982,35254
2007,9010500,1107,855,704,647,511,617,1585,8360,8999,2549,1525,1047,28506
2008,9010500,1343,918,734,662,523,501,1277,10532,20747,7250,2142,1535,48164
2009,9010500,1343,972,829,638,533,774,2166,15872,21009,6486,2108,1299,54029
2010,9010500,1125,861,697,510,372,503,1447,7571,28596,5718,2216,843,50459
2011,9010500,1184,1105,746,609,413,590,1256,10177,48485,57892,4481,2442,129380
2012,9010500,2192,1498,871,619,538,696,4540,6839,3983,1698,1002,738,25214
2013,9010500,1047,694,445,443,399,484,689,11673,14926,3535,1486,2507,38328
1909,9019500,5831,4231,3422,2890,2110,2521,5423,39591,151028,83004,23800,14892,338743
1910,9019500,6343,3975,2821,2767,2333,3074,19482,55530,66425,20420,11449,12276,206895
1911,9019500,8295,5514,4612,3997,4721,7071,-999,-999,-999,-999,-999,-999,34210
1912,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1913,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1914,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1915,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1916,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1917,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1918,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1919,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1920,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1921,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1922,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1923,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1924,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1925,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1926,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1927,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1928,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1929,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1930,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1931,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1932,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1933,9019500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1934,9019500,-999,-999,-999,-999,-999,-999,-999,59910,25621,6454,5705,4015,101705
1935,9019500,3172,2785,2214,2091,1777,1968,4701,20624,106151,53721,12919,6095,218218
1936,9019500,4328,3505,2513,2156,1837,2702,25405,93349,94950,34172,18084,5578,288579
1937,9019500,5060,4417,2957,2235,1805,2225,10257,54806,62302,32996,10780,6500,196340
1938,9019500,7801,5974,3671,3082,2287,2467,15884,66642,125496,45367,11080,11899,301650
1939,9019500,5800,3656,3116,3092,2527,3437,12068,72608,65864,16828,7615,4209,200820
1940,9019500,5490,3602,2898,2144,2003,2989,9104,51303,64359,21366,8944,8694,182896
1941,9019500,9080,3755,2856,2704,2059,3410,7565,68222,77495,23036,9443,7172,216797
1942,9019500,7488,5705,4391,2961,2354,2333,12419,39662,97949,36736,8717,3806,224521
1943,9019500,3005,2747,3072,2354,2001,2430,16931,43855,86243,32470,11641,4737,211486
1944,9019500,3987,3297,2473,1680,1650,2112,3725,36955,87575,32329,7174,2481,185438
1945,9019500,3588,3275,2670,1997,1898,2511,6405,42018,78112,56363,24226,5578,228641
1946,9019500,5645,4546,2531,2410,2335,4084,20611,30576,67036,20043,9166,7765,176748
1947,9019500,5516,5469,3368,2479,2136,2495,7541,68762,95115,57916,15067,5889,271753
1948,9019500,20291,4310,2995,2259,2392,2467,10618,65434,56101,12639,4881,2749,187136
1949,9019500,2450,2422,2031,1575,1432,1531,10846,45765,111403,55838,10582,2539,248414
1950,9019500,1718,1797,1946,1629,2257,2704,2501,2007,1377,899,1178,1672,21685
1951,9019500,1835,1948,1928,1839,1664,1960,2017,3136,3388,3158,2348,1327,26548
1952,9019500,1131,1236,1337,1238,1174,1335,2771,5718,13420,3763,4459,6006,43588
1953,9019500,6311,1496,1755,1946,1698,1857,1813,4528,3939,3804,2660,1315,33122
1954,9019500,1263,1200,1265,1230,1111,1265,1279,4614,4467,4659,2434,1289,26076
1955,9019500,1208,1190,1214,1230,1111,1226,1154,4546,4491,4584,2428,1216,25598
1956,9019500,1234,1190,1218,1230,1154,1240,1180,4600,4467,4604,2497,1087,25701
1957,9019500,1051,1097,1125,1162,980,1121,1059,4423,4514,4568,2446,1154,24700
1958,9019500,1222,1178,1228,1230,1111,1220,1141,3965,4530,4750,2505,1184,25264
1959,9019500,1196,1073,1107,1168,1049,1119,1071,4510,4483,4641,2446,1226,25089
1960,9019500,1305,1172,1234,1244,1150,1224,1250,4508,4423,4608,2464,1234,25816
1961,9019500,1230,1190,1230,1230,1190,1230,1190,3941,4149,3818,1928,1214,23540
1962,9019500,1230,1190,1230,1230,1190,7230,23790,14966,10618,25482,3596,1642,93394
1963,9019500,1230,1190,1230,1230,1190,1230,1190,3332,3279,3356,1904,944,21305
1964,9019500,1230,1190,1230,1230,1190,1230,1190,4147,3826,3947,2220,998,23628
1965,9019500,1230,1190,1230,1230,1190,1230,1190,4697,4735,4977,2838,1166,26903
1966,9019500,1230,1190,1230,1230,1190,1230,1190,3414,3269,3320,1688,819,21000
1967,9019500,1230,1190,1230,1230,1190,1230,1190,4602,4405,4624,2561,1216,25898
1968,9019500,1230,1190,1230,1230,1190,1230,1190,4510,4465,4616,2210,1055,25346
1969,9019500,1230,1190,1230,1230,1190,1230,1190,3997,3767,4443,2628,1212,24537
1970,9019500,1230,1190,1230,1230,1190,1230,1190,4562,4223,4368,2471,1196,25310
1971,9019500,1230,1190,1230,1230,1190,1230,1190,17850,29499,9138,2343,1057,68377
1972,9019500,1230,1190,1230,1230,1190,1230,1190,5115,4717,4681,2343,1141,26487
1973,9019500,1230,1190,1230,1230,1190,1230,1190,4675,7904,33991,2380,1152,58592
1974,9019500,1230,1190,1230,1230,1190,1230,1190,10084,34166,4673,2285,1049,60747
1975,9019500,1230,1190,1230,1230,1190,1230,1190,4782,4683,4848,2583,1069,26455
1976,9019500,1230,1190,1230,1230,1190,1230,1190,4459,4562,4556,2337,1077,25481
1977,9019500,1230,1190,1230,1230,1190,1230,811,3392,3184,3199,2412,658,20956
1978,9019500,1230,1190,1230,1230,1190,1230,212,4842,4647,4487,2527,1271,25286
1979,9019500,1230,1190,1230,1230,1190,1230,385,4534,4505,4671,2513,1156,25064
1980,9019500,1230,1190,1230,1230,1190,1230,583,4550,4491,4687,2491,1242,25344
1981,9019500,1230,1190,1230,1230,1190,1230,597,3388,3217,3110,1224,674,19510
1982,9019500,1230,1190,1230,1230,1190,1230,801,4499,4326,4147,2104,1115,24292
1983,9019500,1230,1190,1230,1230,1190,1230,496,4296,4328,47979,6581,1202,72182
1984,9019500,1230,1190,1230,1230,1190,10836,37405,28604,56754,41344,1892,1168,184073
1985,9019500,1230,1190,1230,1230,1190,1230,298,4782,6615,4459,2612,1202,27268
1986,9019500,1230,1190,1230,1230,1190,1230,1706,4725,4439,13504,2886,1176,35736
1987,9019500,1230,1190,1230,1230,1190,1230,121,4395,3685,3838,2140,972,22451
1988,9019500,1230,1190,1230,1230,1190,1230,256,4624,4505,4477,2444,1273,24879
1989,9019500,1230,1190,1230,1230,1190,1230,702,3523,3352,3414,1708,843,20842
1990,9019500,1230,1190,1230,1230,1190,1230,1248,4639,4431,4838,2414,1226,26096
1991,9019500,1230,1190,1230,1230,1190,1230,559,4721,4425,4090,2398,1321,24814
1992,9019500,1230,1190,1230,1230,1190,1230,103,3338,3104,3312,1791,1361,20309
1993,9019500,1230,1190,1230,1230,1190,1230,1190,4479,4469,4715,2743,1210,26106
1994,9019500,1230,1190,1230,1230,1190,1230,1190,4326,4784,4762,2420,1133,25915
1995,9019500,1230,1190,1230,1230,1190,1230,1190,4850,4796,14706,3515,1244,37601
1996,9019500,1230,1190,1230,1230,1190,7030,25490,6395,39620,8456,2555,1381,96997
1997,9019500,1230,1190,1230,1230,1190,1230,1190,6821,46178,7625,20004,4040,93158
1998,9019500,817,1190,1230,1230,1190,1230,7434,9842,6661,14848,2600,1365,49637
1999,9019500,545,1190,1230,1230,1190,1230,1190,4270,22824,17588,2491,16233,71211
2000,9019500,11730,1190,1230,1230,1190,1230,1190,6304,11512,4520,2507,1198,45031
2001,9019500,541,1190,1230,1230,1190,1230,252,4344,3412,3499,2003,930,21051
2002,9019500,32,1190,1230,1230,1190,1230,1190,3493,3794,3047,1817,1382,20825
2003,9019500,1141,238,1230,1230,1190,1230,1190,5058,4788,4558,2473,1331,25657
2004,9019500,1230,1190,1230,1230,1190,1230,1190,3451,3061,3120,2178,1254,21554
2005,9019500,1230,1190,1230,1230,1190,1230,1190,4721,3671,4860,2204,1232,25178
2006,9019500,232,1190,1230,1230,1190,1230,1190,4796,4393,4675,2499,1287,25142
2007,9019500,89,1190,1230,1230,1190,1230,1190,4564,4330,4628,2872,2378,26121
2008,9019500,1230,1190,1230,1230,1190,1230,1190,5199,4814,4388,2273,2202,27366
2009,9019500,895,1190,1230,1230,1190,1230,-999,5048,4382,4673,2537,3882,27487
2010,9019500,95,1190,1230,1230,1190,56,1646,3977,4721,4550,2969,4060,26914
2011,9019500,1230,1190,1230,1230,1190,1230,11679,29294,72935,68980,27535,6815,224538
2012,9019500,252,1190,1230,1230,1190,1230,1293,3499,3225,3053,1940,1505,20837
2013,9019500,0,1190,1230,1230,1190,1230,0,4215,4370,4431,4743,4570,28399
1909,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1910,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1911,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1912,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1913,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1914,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1915,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1916,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1917,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1918,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1919,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1920,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1921,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1922,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1923,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1924,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1925,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1926,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1927,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1928,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1929,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1930,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1931,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1932,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1933,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1934,9021000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1935,9021000,-999,-999,-999,-999,-999,-999,1476,11361,20444,3487,986,696,38450
1936,9021000,750,595,461,400,403,799,7908,29701,13049,4245,4062,1509,63882
1937,9021000,1283,821,738,584,666,799,2711,15434,7930,3057,1359,972,36354
1938,9021000,1311,948,746,460,371,686,5044,29142,20958,4558,1531,1412,67167
1939,9021000,944,843,706,688,629,964,4572,26742,10277,1997,1125,706,50193
1940,9021000,700,661,565,498,475,732,2747,13639,6619,1882,908,706,30132
1941,9021000,869,613,438,420,415,610,1500,19363,8606,2487,1095,873,37289
1942,9021000,891,726,616,601,495,707,3523,14238,14521,2664,1206,734,40922
1943,9021000,709,625,714,676,595,748,6194,15102,16415,3211,1250,732,46971
1944,9021000,811,795,617,436,463,685,1206,9888,13097,2947,895,497,32337
1945,9021000,762,639,592,553,493,638,1759,19317,16780,4425,1938,902,48798
1946,9021000,904,748,590,615,555,901,5887,8358,7884,2337,1275,764,30818
1947,9021000,938,978,809,631,565,718,2436,22729,15106,5837,1861,1184,53792
1948,9021000,1404,1242,920,748,704,831,4475,21698,8602,1910,1039,696,44269
1949,9021000,764,724,590,584,633,768,3794,23068,20972,5409,1426,877,59609
1950,9021000,899,902,696,680,607,752,2846,12008,14767,2957,836,877,38827
1951,9021000,764,748,722,561,503,681,1880,21878,17810,5151,2039,982,53719
1952,9021000,1107,705,566,538,496,710,4431,29996,28906,4249,2523,992,75219
1953,9021000,673,546,575,535,441,641,1878,11290,12264,3027,2775,960,35605
1954,9021000,763,733,473,455,428,473,454,1923,2709,1388,450,332,10581
1955,9021000,380,443,411,438,389,430,425,843,2256,2239,487,409,9150
1956,9021000,437,437,412,416,407,417,383,4773,2872,2065,935,367,13921
1957,9021000,537,436,400,430,389,430,374,355,18779,2739,619,1252,26740
1958,9021000,909,438,443,443,397,448,792,22679,12444,2095,930,646,42664
1959,9021000,718,416,403,410,372,412,439,1370,2406,1997,484,491,9918
1960,9021000,471,429,382,348,354,413,439,960,2426,2423,466,638,9749
1961,9021000,613,408,390,358,304,384,460,619,2575,2140,15,130,8396
1962,9021000,421,401,2803,1418,2152,3840,15088,29985,10050,5982,1916,890,74946
1963,9021000,1039,508,428,952,1496,2091,449,1395,2325,1595,377,4,12659
1964,9021000,383,370,338,457,403,441,415,605,2406,2224,656,6,8704
1965,9021000,378,342,430,430,389,430,417,3624,3683,2440,427,29,13019
1966,9021000,424,415,418,418,389,418,417,1184,2386,1914,469,31,8883
1967,9021000,431,395,410,418,378,431,434,1313,2664,2360,18,15,9267
1968,9021000,434,448,473,432,386,406,393,507,2698,2626,641,31,9475
1969,9021000,363,379,369,369,361,421,417,1160,2557,2610,38,5,9049
1970,9021000,403,393,406,406,367,406,873,20032,3112,2743,577,8,29726
1971,9021000,470,453,449,461,417,461,9830,22786,23024,5457,262,26,64096
1972,9021000,464,421,403,402,398,418,417,2010,7454,2291,462,80,15220
1973,9021000,378,411,415,420,365,391,375,4312,8511,7063,2827,21,25489
1974,9021000,311,317,861,454,400,2470,7202,26152,13658,3751,248,7,55831
1975,9021000,456,446,430,430,389,430,417,884,2973,3366,865,570,11656
1976,9021000,557,421,418,418,391,419,404,1264,3015,2416,1103,655,11481
1977,9021000,464,424,385,351,346,363,500,2178,2656,1224,484,338,9713
1978,9021000,449,413,408,436,378,430,1073,6064,10163,3168,328,13,23323
1979,9021000,413,417,430,430,389,430,420,11129,8005,3144,753,14,25974
1980,9021000,455,434,449,449,420,449,414,1995,9511,2454,337,13,17380
1981,9021000,436,393,406,406,367,415,1065,3166,2719,1821,11,16,11221
1982,9021000,424,387,400,400,372,406,397,14,2410,2229,7,20,7466
1983,9021000,426,417,430,430,389,395,286,3808,20676,11064,4747,139,43207
1984,9021000,430,417,430,430,403,3773,6254,36734,29947,9297,5397,3072,96584
1985,9021000,2751,2380,2454,2525,2289,672,413,20527,14442,5550,793,1325,56121
1986,9021000,298,6276,308,742,349,432,4388,39624,29511,5774,0,70,87772
1987,9021000,266,336,278,254,492,587,532,2187,2668,1661,303,446,10010
1988,9021000,442,371,381,375,363,359,335,1815,2808,2062,311,133,9755
1989,9021000,313,331,354,392,329,368,312,1754,2174,1104,209,307,7947
1990,9021000,829,325,336,348,327,357,280,1329,2922,2077,540,756,10426
1991,9021000,834,538,345,366,319,362,347,1158,2491,2232,552,401,9945
1992,9021000,707,355,351,340,309,350,607,2413,2700,2419,644,665,11860
1993,9021000,597,497,338,336,313,354,333,7215,4127,2682,694,1059,18545
1994,9021000,569,335,346,354,312,352,409,1693,2817,1542,339,325,9393
1995,9021000,615,320,336,342,319,355,662,1498,12403,4204,2365,1186,24605
1996,9021000,501,613,637,358,313,2616,4424,31991,19449,2594,232,698,64426
1997,9021000,951,360,362,373,332,4174,2253,47718,41341,3583,2561,1571,105579
1998,9021000,3169,2156,361,375,338,2027,3757,4062,2864,2828,648,505,23090
1999,9021000,912,535,344,352,318,344,439,7559,11498,3736,2022,1321,29380
2000,9021000,1500,3879,361,405,401,741,5062,15140,7941,2471,814,394,39109
2001,9021000,369,817,166,430,389,426,415,871,2720,2002,1106,428,10139
2002,9021000,432,414,447,440,396,448,663,2664,1811,590,306,277,8888
2003,9021000,460,449,435,436,401,433,432,7423,4854,2595,255,254,18427
2004,9021000,444,408,427,420,393,421,427,1707,2804,2181,433,429,10494
2005,9021000,432,428,446,444,392,424,412,2905,3610,679,295,262,10729
2006,9021000,375,434,439,305,-999,-999,-999,426,553,817,355,371,4075
2007,9021000,401,387,401,377,374,430,412,673,706,523,256,236,5176
2008,9021000,427,437,466,429,432,452,441,10029,3380,1117,235,1236,19081
2009,9021000,1436,848,453,450,401,455,407,5851,1448,579,318,406,13052
2010,9021000,487,1489,459,442,408,459,423,4509,2222,1320,447,675,13340
2011,9021000,731,454,460,446,395,3250,9754,37959,59944,15250,4366,4514,137523
2012,9021000,1959,1290,425,437,399,445,422,1448,1696,529,437,601,10088
2013,9021000,611,423,436,429,409,493,437,5540,937,897,703,485,11800
1909,9024000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1910,9024000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1911,9024000,738,476,492,430,333,615,1692,5250,10294,6073,2854,1914,31161
1912,9024000,1460,893,553,492,460,426,518,5032,14876,10183,3675,1710,40278
1913,9024000,1037,730,492,430,333,369,714,4766,7809,4019,2013,2220,24932
1914,9024000,1904,1041,553,455,422,387,599,7980,19460,6137,3392,1795,44125
1915,9024000,1390,661,246,246,222,300,1319,4439,18143,9382,2384,1446,40178
1916,9024000,992,920,764,666,557,466,1234,7972,9338,4011,2539,1359,30818
1917,9024000,1150,893,615,454,337,359,569,1920,12532,8585,2864,1144,31422
1918,9024000,799,655,553,393,333,839,1801,7486,21061,5913,2170,1377,43380
1919,9024000,1617,1182,597,480,376,380,1373,5254,5707,3289,2091,1438,23784
1920,9024000,1043,702,538,490,530,389,438,4459,11780,5657,2767,1525,30318
1921,9024000,966,1099,528,430,333,661,865,7260,18097,5455,2239,1436,39369
1922,9024000,994,893,563,379,363,327,387,5502,10136,2967,1688,1025,25224
1923,9024000,819,865,553,492,444,430,615,4691,14295,5679,2499,1317,32699
