Gage,Year,Simulated Flow (acre-feet/month),Simulated Flow (m3/s)
9019500,1916,490,0.229834402
9019500,1917,90,0.042214482
9019500,1917,159,0.074578918
9019500,1917,51,0.02392154
9019500,1917,33,0.015478643
9019500,1917,421,0.197469966
9019500,1917,883,0.414170974
9019500,1917,1353,0.634624381
9019500,1917,5462,2.561950012
9019500,1917,625,0.293156126
9019500,1917,503,0.23593205
9019500,1917,157,0.073640819
9019500,1917,488,0.228896303
9019500,1918,89,0.041745432
9019500,1918,158,0.074109869
9019500,1918,63,0.029550137
9019500,1918,20,0.009380996
9019500,1918,687,0.322237213
9019500,1918,2868,1.345234829
9019500,1918,13717,6.433956118
9019500,1918,5498,2.578835805
9019500,1918,4488,2.105095506
9019500,1918,2371,1.112117078
9019500,1918,165,0.077393217
9019500,1918,495,0.232179651
9019500,1919,94,0.044090681
9019500,1919,162,0.075986068
9019500,1919,65,0.030488237
9019500,1919,33,0.015478643
9019500,1919,761,0.356946898
9019500,1919,908,0.425897219
9019500,1919,674,0.316139566
9019500,1919,5326,2.498159239
9019500,1919,165,0.077393217
9019500,1919,241,0.113041002
9019500,1919,205,0.096155209
9019500,1919,102,0.04784308
9019500,1920,210,0.098500458
9019500,1920,207,0.097093309
9019500,1920,45,0.021107241
9019500,1920,32,0.015009594
9019500,1920,760,0.356477849
9019500,1920,884,0.414640024
9019500,1920,1332,0.624774335
9019500,1920,7046,3.304924897
9019500,1920,8237,3.863563209
9019500,1920,2369,1.111178978
9019500,1920,158,0.074109869
9019500,1920,490,0.229834402
9019500,1921,90,0.042214482
9019500,1921,159,0.074578918
9019500,1921,63,0.029550137
9019500,1921,20,0.009380996
9019500,1921,687,0.322237213
9019500,1921,58743,27.55339245
9019500,1921,10431,4.892658473
9019500,1921,14857,6.968672891
9019500,1921,7463,3.500518664
9019500,1921,2412,1.13134812
9019500,1921,372,0.174486526
9019500,1921,139,0.065197922
9019500,1922,106,0.049719279
9019500,1922,172,0.080676566
9019500,1922,67,0.031426337
9019500,1922,21,0.009850046
9019500,1922,688,0.322706263
9019500,1922,962,0.451225908
9019500,1922,688,0.322706263
9019500,1922,5332,2.500973538
9019500,1922,166,0.077862267
9019500,1922,361,0.169326978
9019500,1922,205,0.096155209
9019500,1922,103,0.048312129
9019500,1923,211,0.098969508
9019500,1923,165,0.077393217
9019500,1923,99,0.04643593
9019500,1923,19,0.008911946
9019500,1923,686,0.321768163
9019500,1923,885,0.415109074
9019500,1923,1333,0.625243385
9019500,1923,5478,2.569454809
9019500,1923,720,0.337715857
9019500,1923,676,0.317077665
9019500,1923,341,0.159945982
9019500,1923,118,0.055347876
9019500,1924,90,0.042214482
9019500,1924,159,0.074578918
9019500,1924,51,0.02392154
9019500,1924,20,0.009380996
9019500,1924,687,0.322237213
9019500,1924,886,0.415578124
9019500,1924,1358,0.63696963
9019500,1924,5443,2.553038066
9019500,1924,104,0.048781179
9019500,1924,524,0.245782096
9019500,1924,217,0.101783807
9019500,1924,111,0.052064528
9019500,1925,216,0.101314757
9019500,1925,169,0.079269416
9019500,1925,103,0.048312129
9019500,1925,18,0.008442896
9019500,1925,346,0.162291231
9019500,1925,907,0.425428169
9019500,1925,673,0.315670516
9019500,1925,5315,2.492999691
9019500,1925,402,0.18855802
9019500,1925,727,0.340999205
9019500,1925,128,0.060038375
9019500,1925,468,0.219515307
9019500,1926,74,0.034709685
9019500,1926,148,0.069419371
9019500,1926,42,0.019700092
9019500,1926,30,0.014071494
9019500,1926,760,0.356477849
9019500,1926,880,0.412763825
9019500,1926,1331,0.624305285
9019500,1926,5498,2.578835805
9019500,1926,194,0.090995661
9019500,1926,892,0.418392422
9019500,1926,157,0.073640819
9019500,1926,489,0.229365353
9019500,1927,89,0.041745432
9019500,1927,117,0.054878827
9019500,1927,105,0.049250229
9019500,1927,33,0.015478643
9019500,1927,761,0.356946898
9019500,1927,884,0.414640024
9019500,1927,1347,0.631810082
9019500,1927,5494,2.576959606
9019500,1927,1504,0.7054509
9019500,1927,1744,0.818022853
9019500,1927,161,0.075517018
9019500,1927,492,0.230772502
9019500,1928,92,0.043152582
9019500,1928,160,0.075047968
9019500,1928,52,0.02439059
9019500,1928,21,0.009850046
9019500,1928,688,0.322706263
9019500,1928,905,0.42449007
9019500,1928,8661,4.062440325
9019500,1928,6948,3.258958016
9019500,1928,3138,1.471878275
9019500,1928,2469,1.158083958
9019500,1928,233,0.109288604
9019500,1928,123,0.057693126
9019500,1929,225,0.105536205
9019500,1929,176,0.082552765
9019500,1929,108,0.050657378
9019500,1929,21,0.009850046
9019500,1929,347,0.162760281
9019500,1929,24084,11.2965954
9019500,1929,17025,7.985572859
9019500,1929,18504,8.679297515
9019500,1929,16316,7.65301655
9019500,1929,2437,1.143074365
9019500,1929,139,0.065197922
9019500,1929,475,0.222798655
9019500,1930,80,0.037523984
9019500,1930,152,0.07129557
9019500,1930,57,0.026735839
9019500,1930,32,0.015009594
9019500,1930,421,0.197469966
9019500,1930,942,0.441844912
9019500,1930,682,0.319891964
9019500,1930,11995,5.626252361
9019500,1930,7948,3.728007817
9019500,1930,2349,1.101797982
9019500,1930,142,0.066605072
9019500,1930,117,0.054878827
9019500,1931,197,0.092402811
9019500,1931,147,0.068950321
9019500,1931,82,0.038462084
9019500,1931,20,0.009380996
9019500,1931,347,0.162760281
9019500,1931,936,0.439030614
9019500,1931,681,0.319422914
9019500,1931,5161,2.420766022
9019500,1931,991,0.464828353
9019500,1931,118,0.055347876
9019500,1931,136,0.063790773
9019500,1931,112,0.052533578
9019500,1932,178,0.083490865
9019500,1932,164,0.076924167
9019500,1932,99,0.04643593
9019500,1932,32,0.015009594
9019500,1932,760,0.356477849
9019500,1932,883,0.414170974
9019500,1932,1331,0.624305285
9019500,1932,5450,2.556321415
9019500,1932,131,0.061445524
9019500,1932,340,0.159476932
9019500,1932,157,0.073640819
9019500,1932,116,0.054409777
9019500,1933,235,0.110226703
9019500,1933,157,0.073640819
9019500,1933,105,0.049250229
9019500,1933,20,0.009380996
9019500,1933,346,0.162291231
9019500,1933,885,0.415109074
9019500,1933,1332,0.624774335
9019500,1933,5445,2.553976166
9019500,1933,163,0.076455118
9019500,1933,126,0.059100275
9019500,1933,333,0.156193584
9019500,1933,111,0.052064528
9019500,1934,85,0.039869233
9019500,1934,211,0.098969508
9019500,1934,49,0.02298344
9019500,1934,31,0.014540544
9019500,1934,761,0.356946898
9019500,1934,905,0.42449007
9019500,1934,514,0.241091598
9019500,1934,4765,2.235022301
9019500,1934,892,0.418392422
9019500,1934,322,0.151034036
9019500,1934,197,0.092402811
9019500,1934,91,0.042683532
9019500,1935,202,0.09474806
9019500,1935,159,0.074578918
9019500,1935,95,0.044559731
9019500,1935,16,0.007504797
9019500,1935,345,0.161822181
9019500,1935,881,0.413232875
9019500,1935,1331,0.624305285
9019500,1935,5431,2.547409468
9019500,1935,208,0.097562359
9019500,1935,251,0.1177315
9019500,1935,226,0.106005255
9019500,1935,118,0.055347876
9019500,1936,276,0.129457745
9019500,1936,160,0.075047968
9019500,1936,64,0.030019187
9019500,1936,34,0.015947693
9019500,1936,761,0.356946898
9019500,1936,889,0.416985273
9019500,1936,672,0.315201466
9019500,1936,5311,2.491123492
9019500,1936,171,0.080207516
9019500,1936,123,0.057693126
9019500,1936,138,0.064728873
9019500,1936,475,0.222798655
9019500,1937,80,0.037523984
9019500,1937,165,0.077393217
9019500,1937,99,0.04643593
9019500,1937,19,0.008911946
9019500,1937,346,0.162291231
9019500,1937,917,0.430118667
9019500,1937,676,0.317077665
9019500,1937,4511,2.115883652
9019500,1937,859,0.402913779
9019500,1937,124,0.058162175
9019500,1937,133,0.062383624
9019500,1937,471,0.220922456
9019500,1938,77,0.036116835
9019500,1938,150,0.07035747
9019500,1938,43,0.020169141
9019500,1938,31,0.014540544
9019500,1938,761,0.356946898
9019500,1938,880,0.412763825
9019500,1938,1344,0.630402932
9019500,1938,5406,2.535683223
9019500,1938,210,0.098500458
9019500,1938,130,0.060976474
9019500,1938,157,0.073640819
9019500,1938,489,0.229365353
9019500,1939,90,0.042214482
9019500,1939,159,0.074578918
9019500,1939,51,0.02392154
9019500,1939,33,0.015478643
9019500,1939,761,0.356946898
9019500,1939,908,0.425897219
9019500,1939,674,0.316139566
9019500,1939,5279,2.476113899
9019500,1939,86,0.040338283
9019500,1939,327,0.153379285
9019500,1939,195,0.091464711
9019500,1939,95,0.044559731
9019500,1940,205,0.096155209
9019500,1940,161,0.075517018
9019500,1940,88,0.041276382
9019500,1940,17,0.007973847
9019500,1940,345,0.161822181
9019500,1940,906,0.42495912
9019500,1940,673,0.315670516
9019500,1940,4886,2.291777327
9019500,1940,813,0.381337488
9019500,1940,116,0.054409777
9019500,1940,311,0.145874488
9019500,1940,95,0.044559731
9019500,1941,205,0.096155209
9019500,1941,161,0.075517018
9019500,1941,88,0.041276382
9019500,1941,16,0.007504797
9019500,1941,686,0.321768163
9019500,1941,906,0.42495912
9019500,1941,674,0.316139566
9019500,1941,5293,2.482680596
9019500,1941,115,0.053940727
9019500,1941,259,0.121483898
9019500,1941,131,0.061445524
9019500,1941,469,0.219984357
9019500,1942,76,0.035647785
9019500,1942,204,0.095686159
9019500,1942,55,0.025797739
9019500,1942,30,0.014071494
9019500,1942,420,0.197000916
9019500,1942,879,0.412294775
9019500,1942,669,0.313794317
9019500,1942,5283,2.477990098
9019500,1942,93,0.043621631
9019500,1942,328,0.153848335
9019500,1942,194,0.090995661
9019500,1942,95,0.044559731
9019500,1943,74,0.034709685
9019500,1943,148,0.069419371
9019500,1943,54,0.025328689
9019500,1943,30,0.014071494
9019500,1943,419,0.196531867
9019500,1943,904,0.42402102
9019500,1943,672,0.315201466
9019500,1943,5295,2.483618695
9019500,1943,87,0.040807333
9019500,1943,328,0.153848335
9019500,1943,195,0.091464711
9019500,1943,95,0.044559731
9019500,1944,205,0.096155209
9019500,1944,161,0.075517018
9019500,1944,97,0.045497831
9019500,1944,17,0.007973847
9019500,1944,345,0.161822181
9019500,1944,882,0.413701924
9019500,1944,670,0.314263367
9019500,1944,5258,2.466263853
9019500,1944,81,0.037993034
9019500,1944,323,0.151503086
9019500,1944,200,0.09380996
9019500,1944,93,0.043621631
9019500,1945,218,0.102252857
9019500,1945,145,0.068012221
9019500,1945,96,0.045028781
9019500,1945,16,0.007504797
9019500,1945,345,0.161822181
9019500,1945,906,0.42495912
9019500,1945,1350,0.633217231
9019500,1945,5438,2.550692817
9019500,1945,155,0.072702719
9019500,1945,227,0.106474305
9019500,1945,160,0.075047968
9019500,1945,119,0.055816926
9019500,1946,277,0.129926795
9019500,1946,160,0.075047968
9019500,1946,52,0.02439059
9019500,1946,34,0.015947693
9019500,1946,421,0.197469966
9019500,1946,932,0.437154414
9019500,1946,679,0.318484815
9019500,1946,5273,2.4732996
9019500,1946,88,0.041276382
9019500,1946,329,0.154317384
9019500,1946,130,0.060976474
9019500,1946,468,0.219515307
9019500,1947,75,0.035178735
9019500,1947,161,0.075517018
9019500,1947,97,0.045497831
9019500,1947,17,0.007973847
9019500,1947,686,0.321768163
9019500,1947,882,0.413701924
9019500,1947,1332,0.624774335
9019500,1947,5438,2.550692817
9019500,1947,197,0.092402811
9019500,1947,254,0.119138649
9019500,1947,157,0.073640819
9019500,1947,489,0.229365353
9019500,1948,90,0.042214482
9019500,1948,159,0.074578918
9019500,1948,63,0.029550137
9019500,1948,33,0.015478643
9019500,1948,761,0.356946898
9019500,1948,916,0.429649618
9019500,1948,665,0.311918118
9019500,1948,5280,2.476582948
9019500,1948,88,0.041276382
9019500,1948,328,0.153848335
9019500,1948,195,0.091464711
9019500,1948,95,0.044559731
9019500,1949,260,0.121952948
9019500,1949,148,0.069419371
9019500,1949,55,0.025797739
9019500,1949,30,0.014071494
9019500,1949,760,0.356477849
9019500,1949,880,0.412763825
9019500,1949,1331,0.624305285
9019500,1949,5441,2.552099966
9019500,1949,114,0.053471677
9019500,1949,341,0.159945982
9019500,1949,218,0.102252857
9019500,1949,112,0.052533578
9019500,1950,217,0.101783807
9019500,1950,170,0.079738466
9019500,1950,104,0.048781179
9019500,1950,25,0.011726245
9019500,1950,337,0.158069783
9019500,1950,777,0.364451695
9019500,1950,534,0.250472594
9019500,1950,5224,2.45031616
9019500,1950,80,0.037523984
9019500,1950,340,0.159476932
9019500,1950,201,0.09427901
9019500,1950,96,0.045028781
9019500,1951,205,0.096155209
9019500,1951,161,0.075517018
9019500,1951,97,0.045497831
9019500,1951,24,0.011257195
9019500,1951,351,0.16463648
9019500,1951,951,0.446066361
9019500,1951,619,0.290341827
9019500,1951,5368,2.517859331
9019500,1951,96,0.045028781
9019500,1951,333,0.156193584
9019500,1951,199,0.09334091
9019500,1951,98,0.04596688
9019500,1952,262,0.122891048
9019500,1952,149,0.06988842
9019500,1952,55,0.025797739
9019500,1952,31,0.014540544
9019500,1952,767,0.359761197
9019500,1952,894,0.419330522
9019500,1952,696,0.326458661
9019500,1952,5372,2.51973553
9019500,1952,100,0.04690498
9019500,1952,120,0.056285976
9019500,1952,310,0.145405438
9019500,1952,96,0.045028781
9019500,1953,206,0.096624259
9019500,1953,162,0.075986068
9019500,1953,97,0.045497831
9019500,1953,14,0.006566697
9019500,1953,388,0.181991323
9019500,1953,793,0.371956492
9019500,1953,696,0.326458661
9019500,1953,5361,2.514575982
9019500,1953,97,0.045497831
9019500,1953,67,0.031426337
9019500,1953,123,0.057693126
9019500,1953,96,0.045028781
9019500,1954,186,0.087243263
9019500,1954,134,0.062852673
9019500,1954,98,0.04596688
9019500,1954,189,0.088650412
9019500,1954,412,0.193248518
9019500,1954,807,0.378523189
9019500,1954,516,0.242029697
9019500,1954,4877,2.287555879
9019500,1954,896,0.420268622
9019500,1954,61,0.028612038
9019500,1954,119,0.055816926
9019500,1954,92,0.043152582
9019500,1955,238,0.111633853
9019500,1955,225,0.105536205
9019500,1955,78,0.036585884
9019500,1955,23,0.010788145
9019500,1955,170,0.079738466
9019500,1955,689,0.323175313
9019500,1955,550,0.25797739
9019500,1955,4491,2.106502656
9019500,1955,907,0.425428169
9019500,1955,68,0.031895386
9019500,1955,120,0.056285976
9019500,1955,95,0.044559731
9019500,1956,352,0.16510553
9019500,1956,114,0.053471677
9019500,1956,170,0.079738466
9019500,1956,24,0.011257195
9019500,1956,608,0.285182279
9019500,1956,696,0.326458661
9019500,1956,421,0.197469966
9019500,1956,5292,2.482211546
9019500,1956,87,0.040807333
9019500,1956,62,0.029081088
9019500,1956,825,0.386966086
9019500,1956,91,0.042683532
9019500,1957,72,0.033771586
9019500,1957,58,0.027204888
9019500,1957,151,0.07082652
9019500,1957,849,0.398223281
9019500,1957,101,0.04737403
9019500,1957,943,0.442313962
9019500,1957,697,0.326927711
9019500,1957,5368,2.517859331
9019500,1957,182,0.085367064
9019500,1957,330,0.154786434
9019500,1957,126,0.059100275
9019500,1957,245,0.114917201
9019500,1958,77,0.036116835
9019500,1958,320,0.150095936
9019500,1958,43,0.020169141
9019500,1958,80,0.037523984
9019500,1958,576,0.270172685
9019500,1958,785,0.368204094
9019500,1958,520,0.243905896
9019500,1958,5312,2.491592542
9019500,1958,92,0.043152582
9019500,1958,57,0.026735839
9019500,1958,117,0.054878827
9019500,1958,148,0.069419371
9019500,1959,441,0.206850962
9019500,1959,131,0.061445524
9019500,1959,41,0.019231042
9019500,1959,23,0.010788145
9019500,1959,327,0.153379285
9019500,1959,859,0.402913779
9019500,1959,474,0.222329606
9019500,1959,4463,2.093369261
9019500,1959,961,0.450756859
9019500,1959,238,0.111633853
9019500,1959,117,0.054878827
9019500,1959,238,0.111633853
9019500,1960,129,0.060507424
9019500,1960,316,0.148219737
9019500,1960,41,0.019231042
9019500,1960,543,0.254694042
9019500,1960,121,0.056755026
9019500,1960,817,0.383213687
9019500,1960,537,0.251879743
9019500,1960,5296,2.484087745
9019500,1960,118,0.055347876
9019500,1960,85,0.039869233
9019500,1960,118,0.055347876
9019500,1960,168,0.078800367
9019500,1961,91,0.042683532
9019500,1961,116,0.054409777
9019500,1961,151,0.07082652
9019500,1961,13,0.006097647
9019500,1961,871,0.408542377
9019500,1961,821,0.385089886
9019500,1961,417,0.195593767
9019500,1961,4488,2.105095506
9019500,1961,1612,0.756108279
9019500,1961,1438,0.674493614
9019500,1961,117,0.054878827
9019500,1961,686,0.321768163
9019500,1962,71,0.033302536
9019500,1962,296,0.138838741
9019500,1962,314,0.147281637
9019500,1962,30,0.014071494
9019500,1962,489,0.229365353
9019500,1962,977,0.458261655
9019500,1962,681,0.319422914
9019500,1962,5362,2.515045032
9019500,1962,98,0.04596688
9019500,1962,325,0.152441185
9019500,1962,113,0.053002627
9019500,1962,100,0.04690498
9019500,1963,319,0.149626886
9019500,1963,100,0.04690498
9019500,1963,44,0.020638191
9019500,1963,456,0.213886709
9019500,1963,172,0.080676566
9019500,1963,857,0.401975679
9019500,1963,543,0.254694042
9019500,1963,4556,2.136990893
9019500,1963,712,0.333963458
9019500,1963,96,0.045028781
9019500,1963,116,0.054409777
9019500,1963,100,0.04690498
9019500,1964,262,0.122891048
9019500,1964,119,0.055816926
9019500,1964,300,0.14071494
9019500,1964,15,0.007035747
9019500,1964,143,0.067074122
9019500,1964,648,0.303944271
9019500,1964,857,0.401975679
9019500,1964,4549,2.133707544
9019500,1964,934,0.438092514
9019500,1964,232,0.108819554
9019500,1964,104,0.048781179
9019500,1964,94,0.044090681
9019500,1965,74,0.034709685
9019500,1965,226,0.106005255
9019500,1965,79,0.037054934
9019500,1965,23,0.010788145
9019500,1965,123,0.057693126
9019500,1965,945,0.443252062
9019500,1965,745,0.349442102
9019500,1965,5408,2.536621323
9019500,1965,1561,0.732186739
9019500,1965,1793,0.841006293
9019500,1965,132,0.061914574
9019500,1965,119,0.055816926
9019500,1966,79,0.037054934
9019500,1966,283,0.132741094
9019500,1966,44,0.020638191
9019500,1966,15,0.007035747
9019500,1966,171,0.080207516
9019500,1966,782,0.366796944
9019500,1966,562,0.263605988
9019500,1966,4469,2.09618356
9019500,1966,947,0.444190161
9019500,1966,62,0.029081088
9019500,1966,158,0.074109869
9019500,1966,95,0.044559731
9019500,1967,74,0.034709685
9019500,1967,170,0.079738466
9019500,1967,41,0.019231042
9019500,1967,23,0.010788145
9019500,1967,390,0.182929422
9019500,1967,1038,0.486873693
9019500,1967,690,0.323644363
9019500,1967,4558,2.137928992
9019500,1967,1022,0.479368896
9019500,1967,71,0.033302536
9019500,1967,203,0.09521711
9019500,1967,100,0.04690498
9019500,1968,170,0.079738466
9019500,1968,264,0.123829147
9019500,1968,43,0.020169141
9019500,1968,15,0.007035747
9019500,1968,340,0.159476932
9019500,1968,792,0.371487442
9019500,1968,611,0.286589428
9019500,1968,5381,2.523956978
9019500,1968,125,0.058631225
9019500,1968,79,0.037054934
9019500,1968,116,0.054409777
9019500,1968,213,0.099907608
9019500,1969,137,0.064259823
9019500,1969,210,0.098500458
9019500,1969,99,0.04643593
9019500,1969,28,0.013133394
9019500,1969,674,0.316139566
9019500,1969,1152,0.540345371
9019500,1969,641,0.300660922
9019500,1969,5350,2.509416434
9019500,1969,100,0.04690498
9019500,1969,435,0.204036663
9019500,1969,116,0.054409777
9019500,1969,103,0.048312129
9019500,1970,284,0.133210143
9019500,1970,119,0.055816926
9019500,1970,100,0.04690498
9019500,1970,40,0.018761992
9019500,1970,716,0.335839657
9019500,1970,941,0.441375863
9019500,1970,601,0.28189893
9019500,1970,5425,2.54459517
9019500,1970,845,0.396347082
9019500,1970,1182,0.554416865
9019500,1970,129,0.060507424
9019500,1970,100,0.04690498
9019500,1971,244,0.114448151
9019500,1971,136,0.063790773
9019500,1971,118,0.055347876
9019500,1971,32,0.015009594
9019500,1971,116,0.054409777
9019500,1971,706,0.331149159
9019500,1971,572,0.268296486
9019500,1971,5347,2.508009285
9019500,1971,2005,0.940444851
9019500,1971,1889,0.886035074
9019500,1971,105,0.049250229
9019500,1971,95,0.044559731
9019500,1972,75,0.035178735
9019500,1972,410,0.192310418
9019500,1972,62,0.029081088
9019500,1972,31,0.014540544
9019500,1972,243,0.113979102
9019500,1972,966,0.453102108
9019500,1972,569,0.266889337
9019500,1972,5331,2.500504488
9019500,1972,824,0.386497036
9019500,1972,856,0.40150663
9019500,1972,123,0.057693126
9019500,1972,96,0.045028781
9019500,1973,333,0.156193584
9019500,1973,171,0.080207516
9019500,1973,133,0.062383624
9019500,1973,14,0.006566697
9019500,1973,195,0.091464711
9019500,1973,924,0.433402016
9019500,1973,1904,0.893070821
9019500,1973,11564,5.424091897
9019500,1973,2438,1.143543414
9019500,1973,895,0.419799572
9019500,1973,156,0.073171769
9019500,1973,141,0.066136022
9019500,1974,129,0.060507424
9019500,1974,331,0.155255484
9019500,1974,52,0.02439059
9019500,1974,302,0.14165304
9019500,1974,288,0.135086343
9019500,1974,6449,3.024902166
9019500,1974,722,0.338653956
9019500,1974,5330,2.500035438
9019500,1974,2465,1.156207759
9019500,1974,70,0.032833486
9019500,1974,137,0.064259823
9019500,1974,100,0.04690498
9019500,1975,245,0.114917201
9019500,1975,135,0.063321723
9019500,1975,63,0.029550137
9019500,1975,30,0.014071494
9019500,1975,385,0.180584173
9019500,1975,732,0.343344454
9019500,1975,669,0.313794317
9019500,1975,5334,2.501911638
9019500,1975,2799,1.312870393
9019500,1975,1252,0.587250351
9019500,1975,269,0.126174396
9019500,1975,106,0.049719279
9019500,1976,396,0.185743721
9019500,1976,177,0.083021815
9019500,1976,47,0.022045341
9019500,1976,20,0.009380996
9019500,1976,167,0.078331317
9019500,1976,827,0.387904185
9019500,1976,508,0.238277299
9019500,1976,4384,2.056314327
9019500,1976,1097,0.514547632
9019500,1976,211,0.098969508
9019500,1976,209,0.098031408
9019500,1976,119,0.055816926
9019500,1977,117,0.054878827
9019500,1977,63,0.029550137
9019500,1977,229,0.107412404
9019500,1977,21,0.009850046
9019500,1977,168,0.078800367
9019500,1977,638,0.299253773
9019500,1977,644,0.302068072
9019500,1977,5285,2.478928197
9019500,1977,972,0.455916406
9019500,1977,104,0.048781179
9019500,1977,142,0.066605072
9019500,1977,326,0.152910235
9019500,1978,376,0.176362725
9019500,1978,64,0.030019187
9019500,1978,45,0.021107241
9019500,1978,248,0.116324351
9019500,1978,178,0.083490865
9019500,1978,1009,0.473271249
9019500,1978,643,0.301599022
9019500,1978,5281,2.477051998
9019500,1978,174,0.081614665
9019500,1978,107,0.050188329
9019500,1978,166,0.077862267
9019500,1978,116,0.054409777
9019500,1979,330,0.154786434
9019500,1979,146,0.068481271
9019500,1979,104,0.048781179
9019500,1979,34,0.015947693
9019500,1979,133,0.062383624
9019500,1979,1056,0.49531659
9019500,1979,724,0.339592056
9019500,1979,5380,2.523487928
9019500,1979,132,0.061914574
9019500,1979,246,0.115386251
9019500,1979,153,0.07176462
9019500,1979,111,0.052064528
9019500,1980,400,0.18761992
9019500,1980,68,0.031895386
9019500,1980,285,0.133679193
9019500,1980,33,0.015478643
9019500,1980,694,0.325520562
9019500,1980,800,0.375239841
9019500,1980,671,0.314732416
9019500,1980,5294,2.483149646
9019500,1980,485,0.227489153
9019500,1980,435,0.204036663
9019500,1980,147,0.068950321
9019500,1980,478,0.224205805
9019500,1981,85,0.039869233
9019500,1981,68,0.031895386
9019500,1981,130,0.060976474
9019500,1981,205,0.096155209
9019500,1981,197,0.092402811
9019500,1981,909,0.426366269
9019500,1981,616,0.288934677
9019500,1981,4903,2.299751173
9019500,1981,926,0.434340116
9019500,1981,91,0.042683532
9019500,1981,212,0.099438558
9019500,1981,103,0.048312129
9019500,1982,97,0.045497831
9019500,1982,244,0.114448151
9019500,1982,112,0.052533578
9019500,1982,33,0.015478643
9019500,1982,892,0.418392422
9019500,1982,1168,0.547850167
9019500,1982,839,0.393532783
9019500,1982,5381,2.523956978
9019500,1982,345,0.161822181
9019500,1982,301,0.14118399
9019500,1982,577,0.270641735
9019500,1982,112,0.052533578
9019500,1983,198,0.092871861
9019500,1983,68,0.031895386
9019500,1983,229,0.107412404
9019500,1983,22,0.010319096
9019500,1983,252,0.11820055
9019500,1983,1046,0.490626092
9019500,1983,1501,0.704043751
9019500,1983,5600,2.626678885
9019500,1983,2999,1.406680353
9019500,1983,2097,0.983597432
9019500,1983,290,0.136024442
9019500,1983,311,0.145874488
9019500,1984,99,0.04643593
9019500,1984,289,0.135555392
9019500,1984,337,0.158069783
9019500,1984,145,0.068012221
9019500,1984,479,0.224674855
9019500,1984,30878,14.48331975
9019500,1984,38733,18.16770594
9019500,1984,21139,9.91524374
9019500,1984,9819,4.605599994
9019500,1984,1271,0.596162297
9019500,1984,225,0.105536205
9019500,1984,153,0.07176462
9019500,1985,291,0.136493492
9019500,1985,92,0.043152582
9019500,1985,181,0.084898014
