Gage,Year,Simulated Flow (acre-feet/month),Simulated Flow (m3/s)
9163500,1979,245210,115.0157017
9163500,1980,240038,112.5897761
9163500,1980,234654,110.064412
9163500,1980,241716,113.3768417
9163500,1980,342801,160.7907408
9163500,1980,136660,64.10034578
9163500,1980,370704,173.8786374
9163500,1980,490730,230.1768088
9163500,1980,207876,97.5041964
9163500,1980,218637,102.5516413
9163500,1980,238473,111.8557132
9163500,1980,263806,123.7381518
9163500,1980,260154,122.0251819
9163500,1981,230090,107.9236687
9163500,1981,172191,80.76615426
9163500,1981,168729,79.14230385
9163500,1981,137312,64.40616625
9163500,1981,283324,132.8930658
9163500,1981,461839,216.625491
9163500,1981,211805,99.34709307
9163500,1981,145700,68.34055598
9163500,1981,190410,89.31177258
9163500,1981,262320,123.0411438
9163500,1981,210638,98.79971195
9163500,1981,192876,90.46844939
9163500,1982,179750,84.3117017
9163500,1982,207557,97.35456951
9163500,1982,255398,119.794381
9163500,1982,263666,123.6724848
9163500,1982,706697,331.4760871
9163500,1982,87698,41.13472943
9163500,1982,627726,294.4347553
9163500,1982,339153,159.0796471
9163500,1982,366350,171.8363945
9163500,1982,372195,174.5779906
9163500,1982,309750,145.2881758
9163500,1982,280028,131.3470776
9163500,1983,261636,122.7203137
9163500,1983,226862,106.4095759
9163500,1983,262858,123.2934925
9163500,1983,248105,116.3736008
9163500,1983,936484,439.2576337
9163500,1983,492092,230.8156546
9163500,1983,513017,240.6305217
9163500,1983,636146,298.3841546
9163500,1983,307631,144.2942593
9163500,1983,338922,158.9712966
9163500,1983,308422,144.6652777
9163500,1983,313793,147.1845442
9163500,1984,284399,133.3972943
9163500,1984,305374,143.2356139
9163500,1984,350800,164.5426701
9163500,1984,440975,206.8392359
9163500,1984,221412,103.8532545
9163500,1984,551400,258.6340602
9163500,1984,405734,190.3094519
9163500,1984,639139,299.7880207
9163500,1984,429893,201.641226
9163500,1984,469682,220.3042486
9163500,1984,381032,178.7229837
9163500,1984,323986,151.9655688
9163500,1985,350650,164.4723127
9163500,1985,309808,145.3153807
9163500,1985,434126,203.6267138
9163500,1985,888344,416.6775763
9163500,1985,715079,335.4076625
9163500,1985,556228,260.8986326
9163500,1985,629331,295.1875802
9163500,1985,309713,145.270821
9163500,1985,330309,154.9313707
9163500,1985,478059,224.2334787
9163500,1985,371948,174.4621353
9163500,1985,361745,169.6764202
9163500,1986,321941,151.0063619
9163500,1986,311845,146.2708351
9163500,1986,427796,200.6576286
9163500,1986,720413,337.9095742
9163500,1986,277425,130.126141
9163500,1986,524084,245.8214958
9163500,1986,941551,441.634309
9163500,1986,375218,175.9959282
9163500,1986,428169,200.8325842
9163500,1986,478150,224.2761623
9163500,1986,406534,190.6846917
9163500,1986,345144,161.8897245
9163500,1987,294738,138.2468002
9163500,1987,285505,133.9160634
9163500,1987,356923,167.4146621
9163500,1987,505792,237.2416369
9163500,1987,923086,432.9733045
9163500,1987,665336,312.0757183
9163500,1987,340803,159.8535793
9163500,1987,279921,131.2968893
9163500,1987,233135,109.3519253
9163500,1987,246079,115.4233059
9163500,1987,283893,133.1599551
9163500,1987,235640,110.5268951
9163500,1988,190653,89.42575168
9163500,1988,213255,100.0272153
9163500,1988,264165,123.9065406
9163500,1988,283289,132.876649
9163500,1988,463097,217.2155556
9163500,1988,649669,304.7271151
9163500,1988,230939,108.321892
9163500,1988,162041,76.00529878
9163500,1988,210531,98.74952362
9163500,1988,192586,90.33242494
9163500,1988,217006,101.7866211
9163500,1988,184508,86.54344065
9163500,1989,167357,78.49876752
9163500,1989,160057,75.07470397
9163500,1989,244476,114.6714191
9163500,1989,285067,133.7106196
9163500,1989,408426,191.572134
9163500,1989,440107,206.4321007
9163500,1989,208716,97.89819823
9163500,1989,201569,94.5458993
9163500,1989,154893,72.6525308
9163500,1989,188486,88.40932076
9163500,1989,181753,85.25120845
9163500,1989,146325,68.63371211
9163500,1990,140411,65.85975159
9163500,1990,121435,56.95906256
9163500,1990,138857,65.13084819
9163500,1990,123783,58.0603915
9163500,1990,234564,110.0221975
9163500,1990,537838,252.2728068
9163500,1990,227298,106.6140816
9163500,1990,132429,62.11579607
9163500,1990,159426,74.77873355
9163500,1990,210374,98.6758828
9163500,1990,182047,85.38910909
9163500,1990,135602,63.60409109
9163500,1991,135686,63.64349128
9163500,1991,154489,72.46303468
9163500,1991,171073,80.24175658
9163500,1991,194183,91.08149748
9163500,1991,591712,277.5423958
9163500,1991,949223,445.2328591
9163500,1991,359542,168.6431035
9163500,1991,246545,115.6418831
9163500,1991,272481,127.8071588
9163500,1991,228947,107.3875448
9163500,1991,261377,122.5988298
9163500,1991,222057,104.1557916
9163500,1992,182260,85.4890167
9163500,1992,162214,76.08644439
9163500,1992,180640,84.72915602
9163500,1992,241609,113.3266533
9163500,1992,637304,298.9273143
9163500,1992,515794,241.933073
9163500,1992,300501,140.9499342
9163500,1992,207319,97.24293566
9163500,1992,207078,97.12989466
9163500,1992,211890,99.3869623
9163500,1992,219950,103.1675037
9163500,1992,167890,78.74877106
9163500,1993,164595,77.20325197
9163500,1993,185032,86.78922275
9163500,1993,329533,154.567388
9163500,1993,423498,198.6416526
9163500,1993,565005,265.0154827
9163500,1993,590957,277.1882632
9163500,1993,709333,332.7125024
9163500,1993,343971,161.339529
9163500,1993,296509,139.0774874
9163500,1993,288325,135.2387838
9163500,1993,285305,133.8222534
9163500,1993,260785,122.3211523
9163500,1994,224671,105.3818878
9163500,1994,169702,79.5986893
9163500,1994,203872,95.626121
9163500,1994,224836,105.459281
9163500,1994,599486,281.1887889
9163500,1994,544647,255.4665669
9163500,1994,174556,81.87545703
9163500,1994,150526,70.60419032
9163500,1994,197624,92.69549784
9163500,1994,255810,119.9876296
9163500,1994,215987,101.3086593
9163500,1994,206126,96.68335925
9163500,1995,177558,83.28354454
9163500,1995,161197,75.60942075
9163500,1995,262012,122.8966764
9163500,1995,318092,149.2009892
9163500,1995,862642,404.6220583
9163500,1995,995033,466.7200305
9163500,1995,764401,358.5421368
9163500,1995,531672,249.3806457
9163500,1995,313551,147.0710341
9163500,1995,379998,178.2379862
9163500,1995,349748,164.0492297
9163500,1995,307332,144.1540134
9163500,1996,262570,123.1584062
9163500,1996,242764,113.8684058
9163500,1996,267943,125.6786108
9163500,1996,396032,185.7587307
9163500,1996,88854,41.676951
9163500,1996,89076,41.78108006
9163500,1996,488599,229.1772636
9163500,1996,194988,91.45908257
9163500,1996,280447,131.5436095
9163500,1996,307183,144.084125
9163500,1996,304061,142.6197515
9163500,1996,268870,126.11342
9163500,1997,274334,128.6763081
9163500,1997,255122,119.6649233
9163500,1997,420220,197.1041073
9163500,1997,547989,257.0341313
9163500,1997,343627,161.1781759
9163500,1997,796846,373.7604576
9163500,1997,671380,314.9106553
9163500,1997,455589,213.6939297
9163500,1997,456644,214.1887773
9163500,1997,468957,219.9641875
9163500,1997,368709,172.942883
9163500,1997,317860,149.0921697
9163500,1998,297747,139.658171
9163500,1998,239049,112.1258858
9163500,1998,319338,149.7854253
9163500,1998,423661,198.7181077
9163500,1998,69192,32.45449382
9163500,1998,814125,381.8651691
9163500,1998,511368,239.8570586
9163500,1998,287503,134.8532249
9163500,1998,241293,113.1784336
9163500,1998,300014,140.7215069
9163500,1998,265641,124.5988581
9163500,1998,200504,94.04636127
9163500,1999,200862,94.2142811
9163500,1999,166132,77.92418151
9163500,1999,200172,93.89063673
9163500,1999,183690,86.15975792
9163500,1999,588545,276.056915
9163500,1999,882889,414.1189096
9163500,1999,467468,219.2657723
9163500,1999,433603,203.3814008
9163500,1999,349188,163.7865619
9163500,1999,309903,145.3599404
9163500,1999,235529,110.4748305
9163500,1999,215134,100.9085599
9163500,2000,187882,88.12601468
9163500,2000,156820,73.55638977
9163500,2000,186269,87.36943735
9163500,2000,267493,125.4675384
9163500,2000,707029,331.6318116
9163500,2000,549996,257.9755143
9163500,2000,217167,101.8621381
9163500,2000,189370,88.82396078
9163500,2000,219835,103.113563
9163500,2000,186203,87.33848006
9163500,2000,205957,96.60408983
9163500,2000,182263,85.49042385
9163500,2001,159888,74.99543456
9163500,2001,141776,66.50000456
9163500,2001,172492,80.90733825
9163500,2001,167954,78.77879025
9163500,2001,598843,280.8871899
9163500,2001,454084,212.9880098
9163500,2001,197442,92.61013078
9163500,2001,203418,95.41317239
9163500,2001,179130,84.02089082
9163500,2001,190346,89.28175339
9163500,2001,192336,90.21516249
9163500,2001,171031,80.22205649
9163500,2002,152693,71.62062124
9163500,2002,128038,60.0561984
9163500,2002,150192,70.44752769
9163500,2002,143343,67.2350056
9163500,2002,158904,74.53388955
9163500,2002,138448,64.93900683
9163500,2002,101054,47.39935857
9163500,2002,106879,50.13157366
9163500,2002,129710,60.84044967
9163500,2002,165449,77.6038205
9163500,2002,151228,70.93346328
9163500,2002,123658,58.00176027
9163500,2003,116459,54.62507076
9163500,2003,102044,47.86371788
9163500,2003,123954,58.14059901
9163500,2003,144483,67.76972237
9163500,2003,554919,260.2846464
9163500,2003,729960,342.3875926
9163500,2003,210421,98.69792814
9163500,2003,184042,86.32486345
9163500,2003,224131,105.1286009
9163500,2003,152079,71.33262466
9163500,2003,186565,87.50827609
9163500,2003,152231,71.40392023
9163500,2004,134597,63.13269604
9163500,2004,121614,57.04302248
9163500,2004,159292,74.71588087
9163500,2004,232216,108.9208686
9163500,2004,419955,196.9798091
9163500,2004,363810,170.645008
9163500,2004,196934,92.37185348
9163500,2004,146373,68.6562265
9163500,2004,198444,93.08011868
9163500,2004,244133,114.510535
9163500,2004,208564,97.82690266
9163500,2004,166113,77.91526957
9163500,2005,192627,90.35165599
9163500,2005,171616,80.49645062
9163500,2005,223563,104.8621806
9163500,2005,432516,202.8715437
9163500,2005,3705,1.737829512
9163500,2005,39060,18.32108522
9163500,2005,451833,211.9321787
9163500,2005,265370,124.4717456
9163500,2005,239446,112.3120986
9163500,2005,289740,135.9024893
9163500,2005,240419,112.7684841
9163500,2005,199305,93.48397056
9163500,2006,195385,91.64529534
9163500,2006,157497,73.87393648
9163500,2006,204966,96.13926148
9163500,2006,418905,196.4873068
9163500,2006,817780,383.5795461
9163500,2006,625731,293.4990009
9163500,2006,319405,149.8168516
9163500,2006,230418,108.077517
9163500,2006,249563,117.0574754
9163500,2006,394871,185.2141639
9163500,2006,270860,127.0468291
9163500,2006,269352,126.339502
9163500,2007,241377,113.2178338
9163500,2007,192744,90.40653481
9163500,2007,289685,135.8766916
9163500,2007,280630,131.6294456
9163500,2007,605501,284.0101235
9163500,2007,533512,250.2436973
9163500,2007,222301,104.2702398
9163500,2007,218534,102.5033292
9163500,2007,251744,118.0804731
9163500,2007,291050,136.5169445
9163500,2007,242032,113.5250614
9163500,2007,237699,111.4926686
9163500,2008,230277,108.011381
9163500,2008,248035,116.3407674
9163500,2008,210943,98.94277214
9163500,2008,453505,212.7164299
9163500,2008,288097,135.1318405
9163500,2008,663318,311.1291758
9163500,2008,683343,320.5218981
9163500,2008,298056,139.8031074
9163500,2008,262749,123.2423661
9163500,2008,260023,121.9637364
9163500,2008,237393,111.3491394
9163500,2008,208884,97.9769986
9163500,2009,209404,98.22090449
9163500,2009,182440,85.57344566
9163500,2009,223068,104.630001
9163500,2009,344623,161.6453495
9163500,2009,301223,141.2885882
9163500,2009,52266,24.51535689
9163500,2009,491202,230.3982003
9163500,2009,224677,105.3847021
9163500,2009,198700,93.20019543
9163500,2009,245311,115.0630757
9163500,2009,205166,96.23307144
9163500,2009,173342,81.30603058
9163500,2010,159152,74.6502139
9163500,2010,144836,67.93529695
9163500,2010,165884,77.80785716
9163500,2010,308576,144.7375113
9163500,2010,573505,269.002406
9163500,2010,988894,463.8405337
9163500,2010,257085,120.585668
9163500,2010,253777,119.0340513
9163500,2010,167553,78.59070128
9163500,2010,238572,111.9021491
9163500,2010,207909,97.51967504
9163500,2010,195579,91.736291
9163500,2011,171051,80.23143748
9163500,2011,158312,74.25621207
9163500,2011,231462,108.567205
9163500,2011,355777,166.877131
9163500,2011,943325,442.4664034
9163500,2011,138400,64.91649244
9163500,2011,270255,126.7630539
9163500,2011,348431,163.4314912
9163500,2011,284043,133.2303126
9163500,2011,286272,134.2758246
9163500,2011,259258,121.6049133
9163500,2011,246863,115.791041
9163500,2012,205222,96.25933823
9163500,2012,160329,75.20228552
9163500,2012,219054,102.7472351
9163500,2012,211666,99.28189514
9163500,2012,232931,109.2562392
9163500,2012,144732,67.88651577
9163500,2012,159744,74.92789138
9163500,2012,128017,60.04634835
9163500,2012,134839,63.24620609
9163500,2012,155054,72.72804782
9163500,2012,151307,70.97051821
9163500,2012,141259,66.25750582
9163500,2013,124497,58.39529305
9163500,2013,121086,56.79536418
9163500,2013,139761,65.55486921
9163500,2013,135843,63.71713209
9163500,2013,438306,205.587342
9163500,2013,471011,220.9276157
9163500,2013,179005,83.9622596
9163500,2013,161592,75.79469542
9163500,2013,257841,120.9402697
