Gage,Year,Simulated Flow (acre-feet/month),Simulated Flow (m3/s)
9085100,1957,141069,66.16838635
9085100,1957,121789,57.12510619
9085100,1957,106179,49.8032388
9085100,1958,90575,42.48418571
9085100,1958,78285,36.71956366
9085100,1958,88001,41.27685152
9085100,1958,98696,46.29333914
9085100,1958,629578,295.3034355
9085100,1958,692124,324.6406244
9085100,1958,164375,77.10006101
9085100,1958,117122,54.93605077
9085100,1958,111351,52.22916437
9085100,1958,94789,44.46076157
9085100,1958,93410,43.8139419
9085100,1958,86060,40.36642586
9085100,1959,79072,37.08870585
9085100,1959,65166,30.56609932
9085100,1959,74143,34.77675938
9085100,1959,91983,43.14460783
9085100,1959,255580,119.8797481
9085100,1959,639534,299.9732953
9085100,1959,205854,96.5557777
9085100,1959,144088,67.5844477
9085100,1959,113325,53.15506868
9085100,1959,163779,76.82050733
9085100,1959,109514,51.36751989
9085100,1959,82285,38.59576286
9085100,1960,75839,35.57226785
9085100,1960,65857,30.89021273
9085100,1960,107766,50.54762084
9085100,1960,166012,77.86789554
9085100,1960,300389,140.8974006
9085100,1960,622569,292.0158655
9085100,1960,222178,104.2125466
9085100,1960,126945,59.54352697
9085100,1960,108097,50.70287632
9085100,1960,91769,43.04423117
9085100,1960,87608,41.09251495
9085100,1960,76367,35.81992614
9085100,1961,67673,31.74200717
9085100,1961,60680,28.46194191
9085100,1961,74027,34.72234961
9085100,1961,79908,37.48083149
9085100,1961,238345,111.7956748
9085100,1961,390508,183.1676996
9085100,1961,136977,64.24903457
9085100,1961,116530,54.65837329
9085100,1961,204972,96.14207578
9085100,1961,227819,106.8584566
9085100,1961,127375,59.74521838
9085100,1961,94080,44.12820526
9085100,1962,86872,40.7472943
9085100,1962,89729,42.08736958
9085100,1962,100579,47.17655992
9085100,1962,320634,150.3933138
9085100,1962,640713,300.526305
9085100,1962,798373,374.4766966
9085100,1962,474170,222.4093441
9085100,1962,183967,86.28968471
9085100,1962,117124,54.93698887
9085100,1962,110361,51.76480507
9085100,1962,106810,50.09920923
9085100,1962,91166,42.76139414
9085100,1963,80896,37.94425269
9085100,1963,72252,33.88978621
9085100,1963,84713,39.73461578
9085100,1963,99413,46.62964785
9085100,1963,264633,124.1260559
9085100,1963,237137,111.2290626
9085100,1963,116679,54.72826171
9085100,1963,134994,63.31890881
9085100,1963,110834,51.98666563
9085100,1963,95184,44.64603624
9085100,1963,89139,41.8106302
9085100,1963,73491,34.47093891
9085100,1964,66514,31.19837845
9085100,1964,57165,26.81323186
9085100,1964,63358,29.71805728
9085100,1964,81940,38.43394068
9085100,1964,284472,133.4315349
9085100,1964,450511,211.3120948
9085100,1964,238969,112.0883619
9085100,1964,156461,73.38800089
9085100,1964,94317,44.23937007
9085100,1964,110612,51.88253657
9085100,1964,86998,40.80639457
9085100,1964,81315,38.14078455
9085100,1965,78021,36.59573451
9085100,1965,67085,31.46620589
9085100,1965,73807,34.61915865
9085100,1965,124640,58.46236718
9085100,1965,325329,152.5955027
9085100,1965,789503,370.3162249
9085100,1965,565873,265.4226179
9085100,1965,261575,122.6917017
9085100,1965,203399,95.40426044
9085100,1965,155644,73.0047872
9085100,1965,125058,58.65842999
9085100,1965,108206,50.75400275
9085100,1966,91506,42.92087108
9085100,1966,73564,34.50517955
9085100,1966,96007,45.03206423
9085100,1966,109751,51.47868469
9085100,1966,296009,138.8429625
9085100,1966,266250,124.8845095
9085100,1966,154640,72.5338612
9085100,1966,108386,50.83843171
9085100,1966,92814,43.53438821
9085100,1966,112415,52.72823336
9085100,1966,92918,43.58316939
9085100,1966,81999,38.46161462
9085100,1967,74568,34.97610555
9085100,1967,64189,30.10783767
9085100,1967,90170,42.29422054
9085100,1967,98840,46.36088231
9085100,1967,245522,115.1620452
9085100,1967,507608,238.0934313
9085100,1967,285914,134.1079048
9085100,1967,132556,62.1753654
9085100,1967,124481,58.38778826
9085100,1967,127059,59.59699864
9085100,1967,102510,48.08229508
9085100,1967,88074,41.31109216
9085100,1968,76955,36.09572742
9085100,1968,69997,32.83207891
9085100,1968,82523,38.70739671
9085100,1968,89658,42.05406704
9085100,1968,229902,107.8354873
9085100,1968,739702,346.9570758
9085100,1968,274701,128.8484493
9085100,1968,237196,111.2567366
9085100,1968,128719,60.37562131
9085100,1968,121056,56.78129269
9085100,1968,100442,47.1123001
9085100,1968,90937,42.65398174
9085100,1969,86775,40.70179647
9085100,1969,68821,32.28047634
9085100,1969,76755,36.00191746
9085100,1969,151018,70.83496282
9085100,1969,438966,205.8969149
9085100,1969,474492,222.5603781
9085100,1969,326330,153.0650215
9085100,1969,158696,74.43632719
9085100,1969,134105,62.90192354
9085100,1969,163516,76.69714723
9085100,1969,111994,52.53076339
9085100,1969,92847,43.54986686
9085100,1970,85610,40.15535345
9085100,1970,74688,35.03239152
9085100,1970,78979,37.04508422
9085100,1970,101567,47.63998112
9085100,1970,572639,268.5962089
9085100,1970,746329,350.0654688
9085100,1970,350318,164.3165881
9085100,1970,177559,83.28401359
9085100,1970,201839,94.67254275
9085100,1970,181698,85.22541071
9085100,1970,126624,59.39296198
9085100,1970,102379,48.02084956
9085100,1971,99398,46.6226121
9085100,1971,82591,38.7392921
9085100,1971,116385,54.59036107
9085100,1971,178421,83.68833451
9085100,1971,352286,165.2396781
9085100,1971,832967,390.7030055
9085100,1971,402505,188.7948901
9085100,1971,183089,85.87785899
9085100,1971,179027,83.97257869
9085100,1971,149193,69.97894694
9085100,1971,117007,54.88211005
9085100,1971,105495,49.48240874
9085100,1972,92124,43.21074385
9085100,1972,78641,36.88654539
9085100,1972,112384,52.71369282
9085100,1972,122882,57.63777763
9085100,1972,306047,143.5512844
9085100,1972,670574,314.5326011
9085100,1972,213552,100.1665231
9085100,1972,141599,66.41698275
9085100,1972,166563,78.12634198
9085100,1972,161432,75.71964745
9085100,1972,121436,56.95953161
9085100,1972,103738,48.65828824
9085100,1973,93033,43.63711012
9085100,1973,76274,35.77630451
9085100,1973,91434,42.88709949
9085100,1973,104292,48.91814183
9085100,1973,400637,187.9187051
9085100,1973,773077,362.6116129
9085100,1973,507103,237.8565612
9085100,1973,228317,107.0920434
9085100,1973,131480,61.67066781
9085100,1973,128182,60.12374157
9085100,1973,113854,53.40319602
9085100,1973,98554,46.22673407
9085100,1974,88860,41.6797653
9085100,1974,72777,34.13603736
9085100,1974,111972,52.5204443
9085100,1974,128846,60.43519064
9085100,1974,588230,275.9091643
9085100,1974,665486,312.1460758
9085100,1974,296542,139.092966
9085100,1974,172469,80.8965501
9085100,1974,130353,61.14204869
9085100,1974,111175,52.14661161
9085100,1974,107697,50.5152564
9085100,1974,90347,42.37724236
9085100,1975,87712,41.14129613
9085100,1975,73023,34.25142361
9085100,1975,89137,41.8096921
9085100,1975,101569,47.64091922
9085100,1975,250322,117.4134842
9085100,1975,655127,307.2871889
9085100,1975,578990,271.5751442
9085100,1975,204466,95.90473658
9085100,1975,121986,57.217509
9085100,1975,107263,50.31168879
9085100,1975,103645,48.61466661
9085100,1975,94369,44.26376066
9085100,1976,87504,41.04373377
9085100,1976,80716,37.85982372
9085100,1976,93754,43.97529503
9085100,1976,116637,54.70856162
9085100,1976,304003,142.5925466
9085100,1976,454144,213.0161528
9085100,1976,241727,113.3820012
9085100,1976,153507,72.00242778
9085100,1976,122234,57.33383336
9085100,1976,119835,56.20858288
9085100,1976,85676,40.18631074
9085100,1976,71504,33.53893696
9085100,1977,64871,30.42772963
9085100,1977,59136,27.73772902
9085100,1977,85515,40.11079372
9085100,1977,81777,38.35748556
9085100,1977,111459,52.27982175
9085100,1977,168893,79.21922801
9085100,1977,101203,47.46924699
9085100,1977,102652,48.14890016
9085100,1977,95530,44.80832747
9085100,1977,107610,50.47444907
9085100,1977,78228,36.69282782
9085100,1977,74582,34.98267225
9085100,1978,69338,32.52297509
9085100,1978,63746,29.9000486
9085100,1978,80319,37.67361095
9085100,1978,133513,62.62424606
9085100,1978,311444,146.0827462
9085100,1978,859234,403.0235366
9085100,1978,398814,187.0636273
9085100,1978,166364,78.03300107
9085100,1978,125174,58.71283977
9085100,1978,127950,60.01492202
9085100,1978,106068,49.75117428
9085100,1978,94729,44.43261858
9085100,1979,84469,39.62016763
9085100,1979,74901,35.13229913
9085100,1979,92078,43.18916756
9085100,1979,133108,62.43428089
9085100,1979,445180,208.8115903
9085100,1979,821891,385.5078099
9085100,1979,516830,242.4190086
9085100,1979,217506,102.021146
9085100,1979,128452,60.25038502
9085100,1979,135522,63.56656711
9085100,1979,113487,53.23105475
9085100,1979,99861,46.83978216
9085100,1980,105483,49.47678014
9085100,1980,89078,41.78201816
9085100,1980,89638,42.04468605
9085100,1980,118201,55.44215551
9085100,1980,393534,184.5870443
9085100,1980,829366,389.0139571
9085100,1980,365262,171.3260684
9085100,1980,166449,78.0728703
9085100,1980,128119,60.09419143
9085100,1980,113105,53.05187772
9085100,1980,97133,45.5602143
9085100,1980,91997,43.15117453
9085100,1981,68971,32.35083381
9085100,1981,54923,25.76162221
9085100,1981,64244,30.1336354
